Wall time,Step,Value
1534013167.5108516,1,234.375
1534013218.5311954,2,244.5
1534013270.645354,3,242.63999938964844
1534013321.4866495,4,251.71875
1534013372.019423,5,256.30767822265625
1534013426.092635,6,262.86956787109375
1534013499.5205956,7,269.3396301269531
1534013554.3574016,8,277.0
1534013608.2156873,9,284.140625
1534013660.07368,10,289.94287109375
1534013712.7566998,11,293.2105407714844
1534013774.0777826,12,303.04937744140625
1534013831.4084735,13,308.7674560546875
1534013893.7052393,14,314.3736267089844
1534013950.8536327,15,319.4479064941406
1534014008.2778986,16,324.8299865722656
1534014066.7335525,17,336.989990234375
1534014128.4451306,18,343.989990234375
1534014189.2102084,19,355.6000061035156
1534014244.8604348,20,365.44000244140625
1534014303.1620004,21,372.260009765625
1534014362.4576244,22,387.57000732421875
1534014420.694944,23,396.05999755859375
1534014481.06787,24,405.1400146484375
1534014542.6747725,25,416.80999755859375
1534014612.0378208,26,427.82000732421875
1534014666.721341,27,436.510009765625
1534014722.254135,28,451.82000732421875
1534014770.9792435,29,462.0899963378906
1534014826.2697227,30,476.44000244140625
1534014878.2668018,31,490.1600036621094
1534014933.4775505,32,503.1700134277344
1534014985.051251,33,511.69000244140625
1534015038.03047,34,523.0999755859375
1534015088.8250194,35,535.8200073242188
1534015139.3851304,36,548.6500244140625
1534015191.0372431,37,566.75
1534015242.5386262,38,580.0999755859375
1534015294.2957873,39,593.239990234375
1534015345.5280466,40,605.8499755859375
1534015396.3970404,41,619.5499877929688
1534015447.0203743,42,634.7999877929688
1534015497.2408557,43,645.9099731445312
1534015548.999012,44,656.8800048828125
1534015600.3102086,45,669.469970703125
1534015652.100886,46,682.1599731445312
1534015703.4396875,47,694.5
1534015754.8458538,48,706.6099853515625
1534015805.208756,49,718.5900268554688
1534015855.722542,50,732.7999877929688
1534015905.8029754,51,744.6199951171875
1534015956.600048,52,755.77001953125
1534016006.3863838,53,767.5900268554688
1534016056.524024,54,778.5700073242188
1534016106.17214,55,783.0399780273438
1534016155.9893966,56,792.739990234375
1534016206.0527713,57,804.8300170898438
1534016256.1451597,58,816.4099731445312
1534016306.1892102,59,825.489990234375
1534016356.3816693,60,835.0399780273438
1534016405.9557204,61,847.1799926757812
1534016456.5815148,62,859.2999877929688
1534016507.4805024,63,870.8599853515625
1534016557.8440983,64,883.739990234375
1534016608.4519227,65,888.5599975585938
1534016658.512355,66,900.27001953125
1534016708.8391528,67,907.030029296875
1534016759.6691747,68,915.3400268554688
1534016809.787581,69,926.1099853515625
1534016860.0235863,70,936.219970703125
1534016910.482312,71,941.5
1534016960.8840277,72,942.77001953125
1534017011.5828795,73,952.6099853515625
1534017062.3557456,74,960.6599731445312
1534017112.7003613,75,965.8400268554688
1534017162.850789,76,974.7100219726562
1534017213.0027564,77,978.6500244140625
1534017263.5676088,78,979.6500244140625
1534017313.2607327,79,985.6599731445312
1534017363.9625828,80,978.719970703125
1534017414.3249385,81,983.9400024414062
1534017465.6912398,82,986.5399780273438
1534017516.3503208,83,986.5399780273438
1534017566.736025,84,986.5399780273438
1534017617.389811,85,986.5399780273438
1534017667.9555328,86,989.510009765625
1534017718.6924927,87,989.510009765625
1534017768.9521291,88,989.510009765625
1534017819.0375125,89,989.510009765625
1534017869.7234118,90,989.510009765625
1534017920.142066,91,989.510009765625
1534017971.1111662,92,987.0800170898438
1534018021.544846,93,982.010009765625
1534018071.8324769,94,982.010009765625
1534018121.4606245,95,982.010009765625
1534018170.8665297,96,982.010009765625
1534018220.5917017,97,982.010009765625
1534018270.4789448,98,982.010009765625
1534018320.9241147,99,982.010009765625
1534018371.817201,100,982.010009765625
1534018422.152761,101,982.010009765625
1534018473.1188643,102,982.010009765625
1534018524.8133612,103,987.6199951171875
1534018574.7266698,104,987.6199951171875
1534018625.272428,105,988.1799926757812
1534018675.2962747,106,988.1799926757812
1534018725.5577893,107,988.1799926757812
1534018775.7884421,108,988.1799926757812
1534018825.2613924,109,988.1799926757812
1534018875.33931,110,988.1799926757812
1534018925.112568,111,988.1799926757812
1534018975.4551923,112,992.9099731445312
1534019026.640665,113,992.9099731445312
1534019076.8547022,114,992.9099731445312
1534019127.5315185,115,998.6900024414062
1534019178.3325348,116,998.6900024414062
1534019227.921081,117,1004.2000122070312
1534019277.9484785,118,1004.2000122070312
1534019328.6163254,119,1004.2000122070312
1534019378.9258845,120,1004.2000122070312
1534019428.8232825,121,1009.0
1534019478.9678152,122,1009.0
1534019528.4978068,123,1009.0
1534019578.079955,124,1009.0
1534019627.7840674,125,1009.0
1534019677.6813962,126,1009.0
1534019728.023916,127,1009.0
1534019778.972984,128,1009.0
1534019828.8022094,129,1016.5
1534019878.573424,130,1016.5
1534019928.3671558,131,1016.5
1534019978.811802,132,1016.5
1534020028.8461962,133,1016.5
1534020078.646379,134,1016.5
1534020127.9605255,135,1016.5
1534020177.5956094,136,1016.5
1534020227.5520158,137,1016.5
1534020278.2314227,138,1016.5
1534020328.922297,139,1013.8599853515625
1534020379.6001284,140,1013.8599853515625
1534020430.183864,141,1016.2899780273438
1534020480.4945526,142,1016.2899780273438
1534020530.3297656,143,1021.3599853515625
1534020579.8897765,144,1021.3599853515625
1534020630.0232081,145,1021.3599853515625
1534020680.341789,146,1021.3599853515625
1534020731.0336022,147,1021.3599853515625
1534020781.381171,148,1021.3599853515625
1534020830.840637,149,1021.3599853515625
1534020881.0531206,150,1021.3599853515625
1534020930.8893356,151,1021.3599853515625
1534020980.792647,152,1021.3599853515625
1534021031.1332917,153,1021.3599853515625
1534021081.3248458,154,1021.3599853515625
1534021131.5644107,155,1021.3599853515625
1534021181.7951887,156,1021.3599853515625
1534021232.1127863,157,1021.3599853515625
1534021281.8099067,158,1021.3599853515625
1534021331.4810877,159,1021.3599853515625
1534021381.8112168,160,1021.3599853515625
1534021431.6375027,161,1021.3599853515625
1534021481.7699575,162,1021.3599853515625
1534021531.9784694,163,1021.3599853515625
1534021581.6636708,164,1021.3599853515625
1534021632.5777366,165,1021.3599853515625
1534021683.305697,166,1021.3599853515625
1534021733.5607471,167,1021.3599853515625
1534021783.885324,168,1021.3599853515625
1534021834.4270663,169,1021.3599853515625
1534021885.1359076,170,1021.3599853515625
1534021934.7259467,171,1021.3599853515625
1534021985.15159,172,1021.3599853515625
1534022035.8954399,173,1021.3599853515625
1534022086.5012083,174,1021.3599853515625
1534022136.87786,175,1021.3599853515625
1534022186.9243793,176,1021.3599853515625
1534022236.4594111,177,1021.3599853515625
1534022286.6464093,178,1021.3599853515625
1534022337.241177,179,1021.3599853515625
1534022387.2264247,180,1021.3599853515625
1534022437.340885,181,1021.3599853515625
1534022487.3403225,182,1021.3599853515625
1534022537.6539474,183,1021.3599853515625
1534022587.5582738,184,1021.3599853515625
1534022637.664841,185,1021.3599853515625
1534022687.5100906,186,1021.3599853515625
1534022737.5665393,187,1021.3599853515625
1534022786.9774451,188,1021.3599853515625
1534022837.3841734,189,1024.0
1534022887.9529061,190,1024.0
1534022937.7441208,191,1024.0
1534022988.0897648,192,1024.0
1534023037.3265476,193,1024.0
1534023086.878636,194,1024.0
1534023137.5584779,195,1024.0
1534023187.3548737,196,1024.0
1534023236.8241174,197,1024.0
1534023286.604317,198,1024.0
1534023336.7888129,199,1024.0
1534023386.4290025,200,1024.0
1534023435.9599936,201,1024.0
1534023486.0164819,202,1024.0
1534023536.9835734,203,1024.0
1534023587.2961252,204,1024.0
1534023637.6837947,205,1024.0
1534023688.1105072,206,1024.0
1534023738.680736,207,1024.0
1534023788.6010551,208,1024.0
1534023838.1700737,209,1024.0
1534023888.4421954,210,1024.0
1534023938.732724,211,1024.0
1534023988.8552287,212,1024.0
1534024038.981877,213,1024.0
1534024088.7651508,214,1024.0
1534024138.5323331,215,1024.0
1534024187.9422395,216,1024.0
1534024237.703426,217,1024.0
1534024288.2592523,218,1024.0
1534024339.100202,219,1024.0
1534024388.751356,220,1024.0
1534024438.34446,221,1024.0
1534024489.145349,222,1024.0
1534024538.7434096,223,1024.0
1534024589.3381531,224,1024.0
1534024639.0968754,225,1024.0
1534024689.0322604,226,1024.0
1534024739.1477816,227,1024.0
1534024788.5977964,228,1023.4199829101562
1534024838.760265,229,1023.4199829101562
1534024889.153034,230,1023.4199829101562
1534024938.9752924,231,1023.4199829101562
1534024988.504825,232,1023.4199829101562
1534025038.7253556,233,1023.4199829101562
1534025089.7864707,234,1023.4199829101562
1534025139.732757,235,1023.4199829101562
1534025190.2473292,236,1023.4199829101562
1534025240.6830065,237,1023.4199829101562
1534025290.8555436,238,1023.4199829101562
1534025340.1072216,239,1023.4199829101562
1534025389.9534342,240,1023.4199829101562
1534025440.2729938,241,1023.4199829101562
1534025491.2040644,242,1023.4199829101562
1534025541.2064793,243,1023.4199829101562
1534025591.5310566,244,1023.4199829101562
1534025641.8686748,245,1023.4199829101562
1534025692.4098108,246,1023.4199829101562
1534025742.433211,247,1023.4199829101562
1534025793.0740945,248,1023.4199829101562
1534025843.8620803,249,1023.4199829101562
1534025893.160528,250,1023.4199829101562
1534025943.6582103,251,1023.4199829101562
1534025993.435376,252,1023.4199829101562
1534026043.7559965,253,1023.4199829101562
1534026093.8532662,254,1023.4199829101562
1534026144.033777,255,1023.4199829101562
1534026193.5387502,256,1023.4199829101562
1534026243.6222744,257,1023.4199829101562
1534026293.788789,258,1023.4199829101562
1534026343.5679815,259,1023.4199829101562
1534026393.0369985,260,1023.4199829101562
1534026443.1114223,261,1023.4199829101562
1534026492.5444524,262,1023.4199829101562
1534026542.7549474,263,1023.4199829101562
1534026593.2017045,264,1023.4199829101562
1534026642.6066597,265,1023.4199829101562
1534026693.7107282,266,1023.4199829101562
1534026743.3909152,267,1023.4199829101562
1534026793.4276917,268,1023.4199829101562
1534026843.7443922,269,1023.4199829101562
1534026894.0290418,270,1023.4199829101562
1534026944.726894,271,1023.4199829101562
1534026995.127072,272,1023.4199829101562
1534027045.0302925,273,1023.4199829101562
1534027095.3288264,274,1023.4199829101562
1534027145.3433247,275,1023.4199829101562
1534027195.085127,276,1023.4199829101562
1534027245.0795019,277,1023.4199829101562
1534027295.3991344,278,1024.0
1534027345.260523,279,1024.0
1534027395.4320168,280,1024.0
1534027446.5051997,281,1024.0
1534027496.4891107,282,1024.0
1534027546.1842618,283,1024.0
1534027596.334774,284,1024.0
1534027646.2420914,285,1024.0
1534027695.699546,286,1024.0
1534027744.9774034,287,1024.0
1534027795.5021422,288,1024.0
1534027846.3510718,289,1024.0
1534027896.6626897,290,1024.0
1534027947.0313306,291,1024.0
1534027996.5142968,292,1024.0
1534028045.993819,293,1024.0
1534028095.8241038,294,1024.0
1534028145.8974922,295,1024.0
1534028196.1149814,296,1024.0
1534028246.593704,297,1024.0
1534028296.5030215,298,1024.0
1534028346.8355913,299,1024.0
1534028397.1221335,300,1024.0
1534028448.1171935,301,1024.0
1534028498.230584,302,1024.0
1534028548.6321929,303,1024.0
1534028599.0408337,304,1024.0
1534028649.1772938,305,1024.0
1534028699.3607469,306,1024.0
1534028749.5182016,307,1024.0
1534028799.4085178,308,1024.0
1534028849.4689074,309,1024.0
1534028899.2731366,310,1024.0
1534028948.8286593,311,1024.0
1534028998.9912097,312,1024.0
1534029049.2707334,313,1024.0
1534029098.735687,314,1024.0
1534029148.2962341,315,1024.0
1534029197.7992609,316,1024.0
1534029247.3423457,317,1024.0
1534029298.5581737,318,1024.0
1534029348.959929,319,1024.0
1534029399.2595108,320,1024.0
1534029449.7731981,321,1024.0
1534029500.2539225,322,1024.0
1534029550.7485936,323,1024.0
1534029600.936114,324,1024.0
1534029650.3260043,325,1024.0
1534029700.6758153,326,1024.0
1534029751.3145976,327,1024.0
1534029801.7712557,328,1024.0
1534029851.6911952,329,1024.0
1534029902.0606894,330,1024.0
1534029951.5576828,331,1024.0
1534030001.6070936,332,1024.0
1534030051.9161649,333,1024.0
1534030101.2754698,334,1024.0
1534030151.0536366,335,1024.0
1534030201.0175188,336,1024.0
1534030251.8014917,337,1024.0
1534030302.4523692,338,1024.0
1534030352.9251595,339,1024.0
1534030403.0987334,340,1024.0
1534030453.5444314,341,1024.0
1534030503.2878268,342,1024.0
1534030552.5537183,343,1024.0
1534030602.7293522,344,1024.0
1534030652.3363974,345,1024.0
1534030701.615243,346,1024.0
1534030751.3018804,347,1024.0
1534030801.598482,348,1024.0
1534030851.1926465,349,1024.0
1534030900.733646,350,1024.0
1534030950.816552,351,1024.0
1534031000.4205956,352,1024.0
1534031050.2638192,353,1024.0
1534031099.778848,354,1024.0
1534031149.4484422,355,1024.0
1534031199.9731946,356,1024.0
1534031250.6100237,357,1024.0
1534031300.9861622,358,1024.0
1534031351.2997355,359,1024.0
1534031402.1096525,360,1024.0
1534031451.808848,361,1024.0
1534031501.551494,362,1024.0
1534031551.2045724,363,1024.0
1534031600.8406513,364,1024.0
1534031650.9375994,365,1024.0
1534031700.8358655,366,1024.0
1534031750.3848758,367,1024.0
1534031800.5604472,368,1024.0
1534031850.8110764,369,1024.0
1534031900.337064,370,1024.0
1534031950.3123782,371,1024.0
1534031999.9784784,372,1024.0
1534032049.8177798,373,1024.0
1534032099.196692,374,1024.0
1534032149.439309,375,1024.0
1534032199.5477922,376,1024.0
1534032250.1499045,377,1024.0
1534032299.3608074,378,1024.0
1534032349.4421985,379,1024.0
1534032399.3870378,380,1024.0
1534032449.962826,381,1024.0
1534032499.8751032,382,1024.0
1534032549.6438959,383,1024.0
1534032599.0728936,384,1024.0
1534032649.6566577,385,1024.0
1534032699.7860918,386,1024.0
1534032750.270863,387,1024.0
1534032800.3432784,388,1024.0
1534032850.5478756,389,1024.0
1534032900.7593472,390,1024.0
1534032950.619223,391,1024.0
1534033000.6897519,392,1024.0
1534033051.154474,393,1024.0
1534033100.6209679,394,1024.0
1534033150.2851212,395,1024.0
1534033201.8335862,396,1024.0
1534033253.1238203,397,1024.0
1534033303.0291185,398,1024.0
1534033353.4567974,399,1024.0
1534033403.9226167,400,1024.0
1534033453.8023279,401,1024.0
1534033503.329347,402,1024.0
1534033552.9715114,403,1024.0
1534033603.0690105,404,1024.0
1534033652.6623576,405,1024.0
1534033702.2814348,406,1024.0
1534033752.060609,407,1024.0
1534033801.5445678,408,1024.0
1534033851.0115445,409,1024.0
1534033900.5715642,410,1024.0
1534033949.901426,411,1024.0
1534033999.064393,412,1024.0
1534034048.638416,413,1024.0
1534034098.769863,414,1024.0
1534034148.779298,415,1024.0
1534034199.050625,416,1024.0
1534034248.840883,417,1024.0
1534034298.561007,418,1024.0
1534034347.9849238,419,1024.0
1534034397.924342,420,1024.0
1534034448.4670196,421,1024.0
1534034499.1019537,422,1024.0
1534034549.393012,423,1024.0
1534034599.7677097,424,1024.0
1534034649.4588234,425,1024.0
1534034698.7716603,426,1024.0
1534034748.3177707,427,1024.0
1534034797.7076626,428,1024.0
1534034847.5809133,429,1024.0
1534034898.1788924,430,1024.0
1534034947.715949,431,1024.0
1534034997.58921,432,1024.0
1534035047.5796063,433,1024.0
1534035096.81046,434,1024.0
1534035146.4095,435,1024.0
1534035196.3418112,436,1024.0
1534035246.8374171,437,1024.0
1534035295.9781613,438,1024.0
1534035346.1114154,439,1024.0
1534035396.2104454,440,1024.0
1534035446.4999871,441,1024.0
1534035495.888969,442,1024.0
1534035545.336959,443,1024.0
1534035594.701831,444,1024.0
1534035644.6491885,445,1024.0
1534035695.0526958,446,1024.0
1534035744.9990191,447,1024.0
1534035795.2355382,448,1024.0
1534035845.9093602,449,1019.8300170898438
1534035896.2168992,450,1019.8300170898438
1534035946.9287887,451,1019.8300170898438
1534035997.6561778,452,1019.8300170898438
1534036047.055155,453,1019.8300170898438
1534036096.295941,454,1019.8300170898438
1534036146.5655012,455,1019.8300170898438
1534036197.0687106,456,1019.8300170898438
1534036247.6134548,457,1019.8300170898438
1534036297.5047495,458,1019.8300170898438
1534036347.0492764,459,1019.8300170898438
1534036397.0526433,460,1019.8300170898438
1534036447.440253,461,1019.8300170898438
1534036497.4996412,462,1019.8300170898438
1534036547.4610047,463,1019.8300170898438
1534036596.9339783,464,1019.8300170898438
1534036647.3036146,465,1019.8300170898438
1534036697.0418622,466,1019.8300170898438
1534036746.818093,467,1019.8300170898438
1534036796.445157,468,1019.8300170898438
1534036846.192376,469,1019.8300170898438
1534036896.4073813,470,1019.8300170898438
1534036946.9331262,471,1019.8300170898438
1534036997.0805986,472,1019.8300170898438
1534037046.6646442,473,1019.8300170898438
1534037096.366111,474,1019.8300170898438
1534037146.5896955,475,1019.8300170898438
1534037195.8745403,476,1019.8300170898438
1534037245.2875261,477,1019.8300170898438
1534037294.7334638,478,1019.8300170898438
1534037344.7007642,479,1019.8300170898438
1534037394.8383687,480,1019.8300170898438
1534037444.8596795,481,1019.8300170898438
1534037494.3676608,482,1019.8300170898438
1534037544.299861,483,1019.8300170898438
1534037593.9360805,484,1019.8300170898438
1534037643.9109514,485,1019.8300170898438
1534037693.4870033,486,1019.8300170898438
1534037743.4743674,487,1019.8300170898438
1534037793.5296953,488,1019.8300170898438
1534037843.1375644,489,1019.8300170898438
1534037892.7496579,490,1019.8300170898438
1534037943.5466464,491,1019.8300170898438
1534037994.0904126,492,1017.0800170898438
1534038044.2639756,493,1017.0800170898438
1534038094.7146423,494,1017.0800170898438
1534038145.4281847,495,1017.0800170898438
1534038195.429613,496,1017.0800170898438
1534038246.0824394,497,1017.0800170898438
1534038295.6514573,498,1017.0800170898438
1534038345.2825527,499,1021.25
1534038394.8105798,500,1021.25
1534038444.655884,501,1021.25
1534038494.8865197,502,1021.25
1534038545.1167386,503,1021.25
1534038594.8244946,504,1021.25
1534038644.3835366,505,1021.25
1534038694.6947088,506,1021.25
1534038744.5829604,507,1021.25
1534038794.2440994,508,1021.25
1534038843.8011312,509,1021.25
1534038893.5957632,510,1021.25
1534038944.1803265,511,1021.25
1534038994.932232,512,1021.25
1534039045.1702285,513,1021.25
1534039095.0114467,514,1021.25
1534039144.823758,515,1021.25
1534039194.668044,516,1021.25
1534039244.649894,517,1021.25
1534039294.9895878,518,1021.25
1534039345.159037,519,1021.25
1534039395.5637324,520,1021.25
1534039451.6077085,521,1021.25
1534039505.945236,522,1021.25
1534039556.2558286,523,1021.25
1534039606.8139496,524,1021.25
1534039657.1565685,525,1021.25
1534039706.865733,526,1021.25
1534039757.6045861,527,1021.25
1534039807.5678046,528,1021.25
1534039857.8293982,529,1021.25
1534039907.196322,530,1021.25
1534039956.4542627,531,1021.25
1534040006.892967,532,1021.25
1534040057.6519103,533,1021.25
1534040107.96246,534,1021.25
1534040157.5225024,535,1021.25
1534040207.8720968,536,1021.25
1534040258.1506183,537,1021.25
1534040307.7647665,538,1021.25
1534040358.1154227,539,1021.25
1534040408.5460484,540,1021.25
1534040461.374545,541,1021.25
1534040517.085193,542,1024.0
1534040594.7985165,543,1024.0
1534040649.2854912,544,1024.0
1534040703.1111145,545,1024.0
1534040756.2129927,546,1024.0
1534040815.6111946,547,1024.0
1534040870.4188387,548,1024.0
1534040935.8147817,549,1024.0
1534040988.0407643,550,1024.0
